forecast_id,product_id,region,forecast_date,predicted_demand,confidence_low,confidence_high,social_factor,model_version,explanation,created_at
338,1,Northeast Corridor,2026-05-21,427,333,496,2.23,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
339,1,Northeast Corridor,2026-05-22,421,345,508,2.26,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
340,1,Northeast Corridor,2026-05-23,447,357,520,2.54,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
341,1,Northeast Corridor,2026-05-24,424,369,532,2.62,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
342,1,Northeast Corridor,2026-05-25,441,381,544,2.4,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
343,1,Northeast Corridor,2026-05-26,504,393,556,2.76,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
344,1,Northeast Corridor,2026-05-27,501,405,568,2.87,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
345,1,Northeast Corridor,2026-05-28,466,417,580,2.89,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
346,1,Northeast Corridor,2026-05-29,528,429,592,3.05,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
347,1,Northeast Corridor,2026-05-30,555,441,604,3.09,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
348,1,Northeast Corridor,2026-05-31,567,453,616,3.08,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
349,1,Northeast Corridor,2026-06-01,513,465,628,2.98,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
350,1,Northeast Corridor,2026-06-02,558,477,640,3.09,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
351,1,Northeast Corridor,2026-06-03,574,489,652,3.09,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
352,1,Northeast Corridor,2026-06-04,575,501,664,3.15,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
353,1,Northeast Corridor,2026-06-05,574,513,676,3.21,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
354,1,Northeast Corridor,2026-06-06,597,525,688,3.57,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
355,1,Northeast Corridor,2026-06-07,649,537,700,3.56,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
356,1,Northeast Corridor,2026-06-08,596,549,712,3.66,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
357,1,Northeast Corridor,2026-06-09,666,561,724,3.5,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
358,1,Northeast Corridor,2026-06-10,652,573,736,3.66,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
359,1,Northeast Corridor,2026-06-11,678,585,748,3.79,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
360,1,Northeast Corridor,2026-06-12,668,597,760,3.9,signal_aware_v2,"{""model"":""signal_aware_v2"",""drivers"":[""multi_source_signal_cluster"",""regulatory_review"",""manufacturer_outage"",""clinical_supply_pull_forward""],""top_source"":""@pvwatch_signal"",""criticality_score"":97,""confidence"":""very_high"",""trend"":""critical_signal_event"",""alert"":""pre_position_inventory_recommended""}",2026-05-13T09:49:20Z
