post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
127,391,twitter,ext_twitter_00000127,Control tower huddle: prioritize MetroLine Freight Hazmat Documentation Review tenders before the weekend surge,2026-05-12T18:37:21Z,205,38,41,689,0.52,0.57,,normal,,2026-05-13T10:00:44Z
128,11,instagram,ext_instagram_00000128,Port and weather alerts are surfacing new need for Expedited Dock-to-Dock Transfer from MetroLine Freight,2026-05-04T14:44:53Z,724,3,17,5641,0.547,0.88,,normal,,2026-05-13T10:00:44Z
129,483,twitter,ext_twitter_00000129,"If your shippers need Heavy Equipment Recovery Bundle, check OrthoMotion Heavy Haul availability early; slots are moving fast",2026-05-09T09:39:27Z,346,6,24,19894,0.95,0.69,,normal,,2026-05-13T10:00:44Z
130,,instagram,ext_instagram_00000130,Shippers are asking for clearer pickup instructions and faster appointment windows,2026-05-12T13:45:40Z,900,77,32,665,0.266,1.37,,normal,,2026-05-13T10:00:44Z
131,448,threads,ext_threads_00000131,Final-mile capacity is the top request in our shipper operations forum this week,2026-05-13T06:24:44Z,343,62,2,13243,0.849,0.73,,normal,,2026-05-13T10:00:44Z
132,449,instagram,ext_instagram_00000132,"Thought Remote Trailer Telematics Onboarding demand would level off, but VitalRoute Logistics is still seeing urgent requests",2026-05-09T17:46:50Z,5521,898,555,172287,0.465,13.61,,rising,,2026-05-13T10:00:44Z
133,235,threads,ext_threads_00000133,Remote trailer alerts are helping the team catch dwell risk before a missed delivery,2026-05-11T07:08:12Z,23,21,44,6436,-0.233,0.39,,normal,,2026-05-13T10:00:44Z
134,106,instagram,ext_instagram_00000134,Added Driver Safety Briefing to the high-priority route plan. Thank you RouteFirst Mobility for closing the gap,2026-04-27T03:17:35Z,79,27,27,19508,0.9,0.52,,normal,,2026-05-13T10:00:44Z
135,127,tiktok,ext_tiktok_00000135,A lot of shippers are asking about Priority Recovery Dispatch through PulsePoint Transit; lane demand is clearly rising,2026-04-14T01:22:27Z,264,38,46,15201,0.844,0.8,,normal,,2026-05-13T10:00:44Z
136,416,twitter,ext_twitter_00000136,Shippers keep asking for tighter ETA updates before weekend deliveries,2026-05-13T06:36:06Z,23461,3664,2751,304520,-0.032,54.92,,viral,,2026-05-13T10:00:44Z
137,46,instagram,ext_instagram_00000137,Terminal update: Rail ETA Visibility Kit capacity at Intermodal Direct is getting tight after a spike in tenders,2026-05-08T01:51:57Z,95,41,36,4580,0.512,0.48,,normal,,2026-05-13T10:00:44Z
138,410,tiktok,ext_tiktok_00000138,Shipper operations note - PulsePoint Transit Priority Recovery Dispatch is the service everyone is trying to schedule right now,2026-04-15T11:44:24Z,2834,1013,831,34379,0.298,11.38,,rising,,2026-05-13T10:00:44Z
139,,threads,ext_threads_00000139,Driver availability screening is creating new handoffs to carrier partners,2026-04-29T22:52:12Z,421,82,47,6976,0.079,1.05,,normal,,2026-05-13T10:00:44Z
140,447,youtube,ext_youtube_00000140,"Two-week review of VitalRoute Logistics Same-Day Final Mile Slot: strong service levels, but capacity planning matters",2026-04-22T20:53:28Z,863,18,15,4783,0.373,1.06,,normal,,2026-05-13T10:00:44Z
141,163,twitter,ext_twitter_00000141,Final-mile capacity is the top request in our shipper operations forum this week,2026-05-07T11:51:47Z,1518,1962,167,176820,0.813,11.97,,rising,,2026-05-13T10:00:44Z
142,439,instagram,ext_instagram_00000142,Dispatchers need earlier visibility into terminal appointment availability,2026-05-08T08:34:01Z,740,54,37,2976,0.185,1.17,,normal,,2026-05-13T10:00:44Z
143,486,instagram,ext_instagram_00000143,Port and weather alerts are surfacing new need for Hazmat Documentation Review from MetroLine Freight,2026-05-13T08:13:06Z,367,79,43,14810,0.583,1.05,,normal,,2026-05-13T10:00:44Z
144,3,twitter,ext_twitter_00000144,"If your shippers need Port Drayage Appointment, check OnRoute Port Services availability early; slots are moving fast",2026-04-17T02:51:40Z,2028,1641,548,143634,0.454,12.77,,rising,,2026-05-13T10:00:44Z
145,,instagram,ext_instagram_00000145,The terminal is seeing increased demand for linehaul capacity after a national shipper launch,2026-05-01T22:55:57Z,818,86,19,6851,-0.208,1.33,,normal,,2026-05-13T10:00:44Z
146,275,tiktok,ext_tiktok_00000146,Shippers keep asking for tighter ETA updates before weekend deliveries,2026-05-12T02:13:26Z,977,90,44,6111,0.148,1.62,,normal,,2026-05-13T10:00:44Z
147,481,instagram,ext_instagram_00000147,Safety teams need better exception outreach after recent route disruptions,2026-05-03T19:58:05Z,100,74,46,8513,0.265,0.71,,normal,,2026-05-13T10:00:44Z
148,294,instagram,ext_instagram_00000148,Network planners are coordinating tenders across regional terminals today,2026-05-13T05:39:55Z,324239,75944,11169,17138866,-0.148,100,,mega_viral,,2026-05-13T10:00:44Z
149,278,threads,ext_threads_00000149,Added Rail ETA Visibility Kit to the high-priority route plan. Thank you Intermodal Direct for closing the gap,2026-04-18T07:49:55Z,1163,1455,820,30823,0.612,11.39,,rising,,2026-05-13T10:00:44Z
150,31,instagram,ext_instagram_00000150,A lot of shippers are asking about Same-Day Final Mile Slot through VitalRoute Logistics; lane demand is clearly rising,2026-05-03T22:10:09Z,295,86,45,13514,0.63,1,,normal,,2026-05-13T10:00:44Z
151,285,tiktok,ext_tiktok_00000151,Final-mile capacity is the top request in our shipper operations forum this week,2026-05-12T04:41:54Z,466,62,1,1175,0.392,0.73,,normal,,2026-05-13T10:00:44Z
152,332,youtube,ext_youtube_00000152,Terminal update: Heavy Equipment Recovery Bundle capacity at OrthoMotion Heavy Haul is getting tight after a spike in tenders,2026-05-08T18:22:12Z,428,53,1,14121,0.715,0.79,,normal,,2026-05-13T10:00:44Z
153,11,instagram,ext_instagram_00000153,Shipper operations note - SilverLine Cold Chain Refrigerated Truckload Slot is the service everyone is trying to schedule right now,2026-04-13T10:17:21Z,8046,622,815,169202,0.443,16.3,,rising,,2026-05-13T10:00:44Z
154,210,threads,ext_threads_00000154,Telematics follow-up: demand for Intermodal Ramp Transfer is up and Intermodal Direct needs more slots,2026-04-28T06:37:48Z,716,55,44,13829,0.637,1.29,,normal,,2026-05-13T10:00:44Z
155,463,threads,ext_threads_00000155,"Two-week review of PulsePoint Transit Priority Recovery Dispatch: strong service levels, but capacity planning matters",2026-05-08T09:49:36Z,957,98,45,12687,0.641,1.7,,normal,,2026-05-13T10:00:44Z
156,417,youtube,ext_youtube_00000156,Accounts keep asking where to find Trailer Yard Starter Kit. HomePort Distribution is showing up in every routing thread,2026-04-26T12:28:15Z,248,90,16,12509,0.403,0.81,,normal,,2026-05-13T10:00:44Z
157,280,tiktok,ext_tiktok_00000157,Control tower huddle: prioritize RailFlow Logistics Interchange Delay Coaching tenders before the weekend surge,2026-04-26T10:31:06Z,187,91,4,11931,0.826,0.69,,normal,,2026-05-13T10:00:44Z
158,113,twitter,ext_twitter_00000158,Port and weather alerts are surfacing new need for Refrigerated Truckload Slot from SilverLine Cold Chain,2026-05-12T23:04:48Z,897,72,20,2339,0.516,1.31,,normal,,2026-05-13T10:00:44Z
159,449,instagram,ext_instagram_00000159,"If your shippers need Rail ETA Visibility Kit, check Intermodal Direct availability early; slots are moving fast",2026-05-13T04:50:31Z,49,74,16,7374,0.71,0.5,,normal,,2026-05-13T10:00:44Z
160,330,tiktok,ext_tiktok_00000160,Day 30 with the Same-Day Final Mile Slot workflow and dispatch says VitalRoute Logistics reduced manual follow-up,2026-05-11T20:47:50Z,314,14,35,11893,0.466,0.66,,normal,,2026-05-13T10:00:44Z
161,336,twitter,ext_twitter_00000161,Final-mile capacity is the top request in our shipper operations forum this week,2026-04-27T00:29:55Z,850,6,4,7824,0.677,0.97,,normal,,2026-05-13T10:00:44Z
162,61,instagram,ext_instagram_00000162,"Thought Remote Trailer Telematics Onboarding demand would level off, but VitalRoute Logistics is still seeing urgent requests",2026-05-13T00:28:03Z,183,41,41,9060,0.24,0.64,,normal,,2026-05-13T10:00:44Z
163,354,instagram,ext_instagram_00000163,Morning network review featuring Same-Day Final Mile Slot. VitalRoute Logistics needs pre-positioned fleet capacity,2026-04-28T01:31:53Z,7166,841,599,76288,0.591,14.29,,rising,,2026-05-13T10:00:44Z
164,195,threads,ext_threads_00000164,Added Hazmat Documentation Review to the high-priority route plan. Thank you MetroLine Freight for closing the gap,2026-05-06T10:10:42Z,350,26,35,14290,0.253,0.77,,normal,,2026-05-13T10:00:44Z
165,267,youtube,ext_youtube_00000165,A lot of shippers are asking about Oversize Permit Coordination through OrthoMotion Heavy Haul; lane demand is clearly rising,2026-04-26T12:30:04Z,130,80,20,12461,0.943,0.67,,normal,,2026-05-13T10:00:44Z
166,464,instagram,ext_instagram_00000166,Dispatch coordinators are flagging Priority Recovery Dispatch from PulsePoint Transit as a bottleneck this week,2026-05-12T10:07:14Z,569,56,10,9207,0.359,0.94,,normal,,2026-05-13T10:00:44Z
167,380,tiktok,ext_tiktok_00000167,Safety teams need better exception outreach after recent route disruptions,2026-04-26T02:35:35Z,673,75,17,9728,0.324,1.16,,normal,,2026-05-13T10:00:44Z
168,333,threads,ext_threads_00000168,Shipper operations note - RailFlow Logistics Interchange Delay Coaching is the service everyone is trying to schedule right now,2026-05-11T01:18:16Z,8959,222,123,117706,0.675,11.64,,rising,,2026-05-13T10:00:44Z
169,140,threads,ext_threads_00000169,Telematics follow-up: demand for Priority Recovery Dispatch is up and PulsePoint Transit needs more slots,2026-04-16T18:05:45Z,759,18,8,7832,0.655,0.95,,normal,,2026-05-13T10:00:44Z
170,83,twitter,ext_twitter_00000170,Shippers are asking for clearer pickup instructions and faster appointment windows,2026-04-28T07:38:30Z,6582,641,271,51539,0.327,11.02,,rising,,2026-05-13T10:00:44Z
171,221,instagram,ext_instagram_00000171,Accounts keep asking where to find High-Value Load Monitoring Kit. PulsePoint Transit is showing up in every routing thread,2026-04-22T08:49:17Z,430383,51652,29328,2084047,0.278,95.84,,mega_viral,,2026-05-13T10:00:44Z
172,294,instagram,ext_instagram_00000172,Control tower huddle: prioritize HomePort Distribution Regional Pool Distribution tenders before the weekend surge,2026-05-13T07:25:31Z,372,61,29,2023,0.434,0.78,,normal,,2026-05-13T10:00:44Z
173,41,instagram,ext_instagram_00000173,Port and weather alerts are surfacing new need for Priority Recovery Dispatch from PulsePoint Transit,2026-05-01T20:37:56Z,540,73,42,10523,0.906,1.15,,normal,,2026-05-13T10:00:44Z
174,147,tiktok,ext_tiktok_00000174,"If your shippers need Priority Recovery Dispatch, check PulsePoint Transit availability early; slots are moving fast",2026-05-03T21:53:09Z,873,68,25,2660,0.334,1.3,,normal,,2026-05-13T10:00:44Z
175,412,youtube,ext_youtube_00000175,Day 30 with the Regional Pool Distribution workflow and dispatch says HomePort Distribution reduced manual follow-up,2026-05-13T05:48:14Z,215,51,36,13108,0.399,0.73,,normal,,2026-05-13T10:00:44Z
176,470,tiktok,ext_tiktok_00000176,Recommended MetroLine Freight Hazmat Documentation Review to a load planner today because missed pickup windows are the risk,2026-05-06T21:50:39Z,774,92,6,2392,0.319,1.2,,normal,,2026-05-13T10:00:44Z
177,403,threads,ext_threads_00000177,"Thought Intermodal Ramp Transfer demand would level off, but Intermodal Direct is still seeing urgent requests",2026-05-13T07:30:55Z,1175,730,446,139284,0.398,7.72,,rising,,2026-05-13T10:00:44Z
178,332,youtube,ext_youtube_00000178,Morning network review featuring Bridge Clearance Assessment. OrthoMotion Heavy Haul needs pre-positioned fleet capacity,2026-05-06T00:09:33Z,19204,9639,6836,805743,0.542,67.26,,viral,,2026-05-13T10:00:44Z
179,29,youtube,ext_youtube_00000179,Added Paratransit Reservation Window to the high-priority route plan. Thank you WellNest Passenger Mobility for closing the gap,2026-05-01T19:40:22Z,3762,1587,750,51537,0.26,14.38,,rising,,2026-05-13T10:00:44Z
180,466,twitter,ext_twitter_00000180,A lot of shippers are asking about School Route Capacity Review through WellNest Passenger Mobility; lane demand is clearly rising,2026-04-24T04:52:56Z,25866,11861,4443,230924,0.341,68.18,,viral,,2026-05-13T10:00:44Z
181,355,tiktok,ext_tiktok_00000181,Final-mile capacity is the top request in our shipper operations forum this week,2026-05-08T06:06:26Z,110,24,45,6518,0.025,0.5,,normal,,2026-05-13T10:00:44Z
182,43,twitter,ext_twitter_00000182,Terminal update: White Glove Delivery Crew capacity at VitalRoute Logistics is getting tight after a spike in tenders,2026-05-13T05:08:02Z,6912,968,300,38910,0.285,12.67,,rising,,2026-05-13T10:00:44Z
183,484,youtube,ext_youtube_00000183,Shipper operations note - PulsePoint Transit High-Value Load Monitoring Kit is the service everyone is trying to schedule right now,2026-05-09T21:09:28Z,2957,265,664,76690,0.37,8.1,,rising,,2026-05-13T10:00:44Z
184,9,youtube,ext_youtube_00000184,Telematics follow-up: demand for Regional Pool Distribution is up and HomePort Distribution needs more slots,2026-05-12T17:08:22Z,43551,9157,6649,300120,0.57,78,,viral,,2026-05-13T10:00:44Z
185,92,tiktok,ext_tiktok_00000185,The terminal is seeing increased demand for linehaul capacity after a national shipper launch,2026-04-15T15:45:16Z,409,70,27,3390,0.201,0.86,,normal,,2026-05-13T10:00:44Z
186,91,instagram,ext_instagram_00000186,Accounts keep asking where to find Fleet Maintenance Window. RouteFirst Mobility is showing up in every routing thread,2026-05-06T05:10:19Z,434,1,8,489,0.903,0.48,,normal,,2026-05-13T10:00:44Z
187,131,instagram,ext_instagram_00000187,Safety teams need better exception outreach after recent route disruptions,2026-04-14T05:03:32Z,403,3,38,19284,0.467,0.8,,normal,,2026-05-13T10:00:44Z
188,474,instagram,ext_instagram_00000188,Port and weather alerts are surfacing new need for Refrigerated Truckload Slot from SilverLine Cold Chain,2026-04-17T01:54:28Z,312,59,24,11642,0.536,0.78,,normal,,2026-05-13T10:00:44Z
189,132,tiktok,ext_tiktok_00000189,"If your shippers need Driver Safety Briefing, check RouteFirst Mobility availability early; slots are moving fast",2026-05-07T02:47:53Z,749,45,24,1209,0.605,1.06,,normal,,2026-05-13T10:00:44Z
190,366,twitter,ext_twitter_00000190,Day 30 with the White Glove Delivery Crew workflow and dispatch says VitalRoute Logistics reduced manual follow-up,2026-04-27T05:32:59Z,1768,1441,206,31920,0.414,8.88,,rising,,2026-05-13T10:00:44Z
191,322,youtube,ext_youtube_00000191,Recommended ClearLane Brokerage Contract Lane Rebid to a load planner today because missed pickup windows are the risk,2026-04-24T22:03:57Z,341,89,19,218,0.23,0.79,,normal,,2026-05-13T10:00:44Z
192,223,twitter,ext_twitter_00000192,"Thought Trailer Yard Starter Kit demand would level off, but HomePort Distribution is still seeing urgent requests",2026-05-03T18:28:33Z,492,60,35,5152,0.755,0.96,,normal,,2026-05-13T10:00:44Z
193,278,threads,ext_threads_00000193,Morning network review featuring Fleet Maintenance Window. RouteFirst Mobility needs pre-positioned fleet capacity,2026-05-12T23:48:09Z,123793,67223,38492,16476564,0.252,100,,mega_viral,,2026-05-13T10:00:44Z
194,405,tiktok,ext_tiktok_00000194,Weather and port congestion are delaying service commitments for several shipper groups,2026-05-03T16:07:46Z,534,54,29,15046,0.271,1.05,,normal,,2026-05-13T10:00:44Z
195,,instagram,ext_instagram_00000195,A lot of shippers are asking about Intermodal Ramp Transfer through Intermodal Direct; lane demand is clearly rising,2026-05-10T00:43:01Z,348,22,43,18994,0.523,0.84,,normal,,2026-05-13T10:00:44Z
196,,tiktok,ext_tiktok_00000196,Dispatch coordinators are flagging Same-Day Final Mile Slot from VitalRoute Logistics as a bottleneck this week,2026-05-11T07:54:27Z,223,27,32,9059,0.865,0.58,,normal,,2026-05-13T10:00:44Z
197,18,twitter,ext_twitter_00000197,Terminal update: Bridge Clearance Assessment capacity at OrthoMotion Heavy Haul is getting tight after a spike in tenders,2026-05-05T17:29:30Z,5021,507,711,191150,0.943,12.52,,rising,,2026-05-13T10:00:44Z
198,302,youtube,ext_youtube_00000198,Network planners are coordinating tenders across regional terminals today,2026-05-07T18:12:10Z,329,47,2,5767,0.842,0.58,,normal,,2026-05-13T10:00:44Z
199,376,twitter,ext_twitter_00000199,Driver availability screening is creating new handoffs to carrier partners,2026-04-27T23:05:12Z,773,19,32,17365,0.226,1.18,,normal,,2026-05-13T10:00:44Z
200,320,tiktok,ext_tiktok_00000200,"Two-week review of ClearLane Brokerage Brokered Truckload Match: strong service levels, but capacity planning matters",2026-05-02T05:42:02Z,532,0,19,14844,0.638,0.78,,normal,,2026-05-13T10:00:44Z
201,363,threads,ext_threads_00000201,Accounts keep asking where to find Same-Day Final Mile Slot. VitalRoute Logistics is showing up in every routing thread,2026-04-25T19:24:20Z,5068,1640,144,172281,0.691,14.07,,rising,,2026-05-13T10:00:44Z
202,316,twitter,ext_twitter_00000202,Dispatchers need earlier visibility into terminal appointment availability,2026-04-26T21:39:03Z,166,15,46,17695,0.431,0.63,,normal,,2026-05-13T10:00:44Z
