post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
109,445,twitter,hightech_signal_00109,Connected product telemetry for Connected Product Quality Monitor is showing field quality patterns that warranty analytics should triage,2025-05-17T16:30:00Z,915,1657,437,55239,0.78,58.3,19,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
110,458,instagram,hightech_signal_00110,Contract manufacturing capacity for Wafer Starts Commit Planner is becoming the bottleneck for the next customer commitment wave,2026-05-02T18:15:00Z,9492,530,346,28139,0.91,62.1,59,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
111,471,threads,hightech_signal_00111,Demand volatility around Silicon Lot Genealogy Viewer is pressuring allocation rules across enterprise buyer regions,2026-05-02T11:00:00Z,2601,2560,128,165956,0.59,72.6,33,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
112,4,tiktok,hightech_signal_00112,Service and support operations are asking for a follow-up plan on Digital Thread PLM Connector before warranty cases rise,2026-05-02T03:45:00Z,4275,983,243,185591,0.35,73.4,11,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
113,17,youtube,hightech_signal_00113,Customer Promise Allocation API allocation is tightening as component shortages ripple through customer commitments,2026-05-01T20:30:00Z,7009,2505,303,286637,0.7,66,49,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
114,30,twitter,hightech_signal_00114,Fab operations teams are watching wafer starts for Customer Commitment Console after the latest yield improvement review,2026-05-01T13:15:00Z,5466,65,338,93185,0.85,52.1,24,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
115,43,instagram,hightech_signal_00115,Supplier risk is rising for Secure Device Fleet Manager and channel inventory buffers may not cover the next order-promising cycle,2025-09-06T16:30:00Z,5990,1727,168,50135,0.39,65.3,3,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
116,56,threads,hightech_signal_00116,Engineering change orders changed the bill of materials assumptions for Customer Commit Date Guardrail during the NPI gate,2026-04-30T22:45:00Z,12298,3219,284,270311,0.36,72,39,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
117,69,tiktok,hightech_signal_00117,Connected product telemetry for Component Allocation Optimizer is showing field quality patterns that warranty analytics should triage,2026-04-30T15:30:00Z,3746,1528,216,135158,0.43,70.1,16,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
118,82,youtube,hightech_signal_00118,Contract manufacturing capacity for Supplier Risk Heatmap Service is becoming the bottleneck for the next customer commitment wave,2026-04-30T08:15:00Z,1891,876,36,177438,0.65,96.7,55,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
119,95,twitter,hightech_signal_00119,Demand volatility around Contract Manufacturer Scorecard is pressuring allocation rules across enterprise buyer regions,2026-04-30T01:00:00Z,10706,2386,242,52499,0.58,65.2,30,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
120,108,instagram,hightech_signal_00120,Service and support operations are asking for a follow-up plan on AI Accelerator Module before warranty cases rise,2026-04-29T17:45:00Z,6210,228,191,51787,0.61,55.9,8,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
121,121,threads,hightech_signal_00121,NPI Supplier Readiness Kit allocation is tightening as component shortages ripple through customer commitments,2025-12-27T16:30:00Z,2513,506,287,192867,0.7,64.2,45,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
122,134,tiktok,hightech_signal_00122,Fab operations teams are watching wafer starts for Supply Chain Control Tower Seat after the latest yield improvement review,2026-04-29T03:15:00Z,3724,339,291,28909,0.82,51.5,21,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
123,147,youtube,hightech_signal_00123,Supplier risk is rising for AI Edge Gateway Reference Kit and channel inventory buffers may not cover the next order-promising cycle,2026-04-28T20:00:00Z,10346,1935,189,196092,0.71,70.9,1,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
124,160,twitter,hightech_signal_00124,Engineering change orders changed the bill of materials assumptions for ECO Impact Simulation Service during the NPI gate,2026-04-28T12:45:00Z,8602,2326,254,206182,0.4,72.5,36,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
125,173,instagram,hightech_signal_00125,Connected product telemetry for BOM Risk Reconciliation Service is showing field quality patterns that warranty analytics should triage,2026-04-28T05:30:00Z,587,262,459,230934,0.62,78.7,12,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
126,186,threads,hightech_signal_00126,Contract manufacturing capacity for Field Failure Pattern Detector is becoming the bottleneck for the next customer commitment wave,2026-04-27T22:15:00Z,7810,539,337,258774,0.49,93,52,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
127,199,tiktok,hightech_signal_00127,Demand volatility around Connected Product Support Entitlement is pressuring allocation rules across enterprise buyer regions,2025-05-19T16:30:00Z,10730,670,520,144855,0.62,82.3,26,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
128,212,youtube,hightech_signal_00128,Service and support operations are asking for a follow-up plan on Autonomous Test Cell Controller before warranty cases rise,2026-04-27T07:45:00Z,13425,1596,585,315226,0.82,75.6,5,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
129,225,twitter,hightech_signal_00129,Connected Device Health Twin allocation is tightening as component shortages ripple through customer commitments,2026-04-27T00:30:00Z,4756,913,399,61374,0.57,56.7,42,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
130,238,instagram,hightech_signal_00130,Fab operations teams are watching wafer starts for Warranty Escape Detector after the latest yield improvement review,2026-04-26T17:15:00Z,11797,1160,724,194190,0.58,95,18,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
131,251,threads,hightech_signal_00131,Supplier risk is rising for Design Handoff Readiness Gate and channel inventory buffers may not cover the next order-promising cycle,2026-04-26T10:00:00Z,1766,1335,475,68603,0.36,47,58,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
132,264,tiktok,hightech_signal_00132,Engineering change orders changed the bill of materials assumptions for Demand Volatility Forecast Pack during the NPI gate,2026-04-26T02:45:00Z,7033,1316,375,162237,0.83,52.3,32,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
133,277,youtube,hightech_signal_00133,Connected product telemetry for Thermal Control Sensor Array is showing field quality patterns that warranty analytics should triage,2025-09-08T16:30:00Z,8881,220,532,147997,0.4,62.6,9,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
134,290,twitter,hightech_signal_00134,Contract manufacturing capacity for PLM Compliance Evidence Pack is becoming the bottleneck for the next customer commitment wave,2026-04-25T12:15:00Z,10586,1580,273,127604,0.75,73.8,48,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
135,303,instagram,hightech_signal_00135,Demand volatility around Order Promising Risk Service is pressuring allocation rules across enterprise buyer regions,2026-04-25T05:00:00Z,7216,1791,515,73508,0.47,76.6,23,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
136,316,threads,hightech_signal_00136,Service and support operations are asking for a follow-up plan on Private 5G Factory Starter Pack before warranty cases rise,2026-04-24T21:45:00Z,3274,3024,195,265977,0.55,81.2,2,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
137,329,tiktok,hightech_signal_00137,Critical Component Reservation API allocation is tightening as component shortages ripple through customer commitments,2026-04-24T14:30:00Z,12160,1931,508,23089,0.67,76.4,38,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
138,342,youtube,hightech_signal_00138,Fab operations teams are watching wafer starts for NPI Launch Readiness Board after the latest yield improvement review,2026-04-24T07:15:00Z,5018,1715,153,64526,0.53,64.6,14,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
139,355,twitter,hightech_signal_00139,Supplier risk is rising for Assembly Yield Correlator and channel inventory buffers may not cover the next order-promising cycle,2025-12-29T16:30:00Z,8326,773,553,162590,0.49,81.9,54,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
140,368,instagram,hightech_signal_00140,Engineering change orders changed the bill of materials assumptions for Assembly Line Traceability Tag during the NPI gate,2026-04-23T16:45:00Z,6452,327,22,150536,0.39,53.1,29,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
141,381,threads,hightech_signal_00141,Connected product telemetry for Yield Improvement Analytics Pack is showing field quality patterns that warranty analytics should triage,2026-04-23T09:30:00Z,8598,1166,655,33178,0.53,83.1,7,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
142,394,tiktok,hightech_signal_00142,Contract manufacturing capacity for Contract Build Plan Optimizer is becoming the bottleneck for the next customer commitment wave,2026-04-23T02:15:00Z,3642,2506,766,167421,0.87,84.3,44,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
143,407,youtube,hightech_signal_00143,Demand volatility around Optical Module Test Kit is pressuring allocation rules across enterprise buyer regions,2026-04-22T19:00:00Z,8362,888,336,206880,0.83,75.1,20,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
144,420,twitter,hightech_signal_00144,Service and support operations are asking for a follow-up plan on Customer Support Operations Board before warranty cases rise,2026-04-22T11:45:00Z,8942,2596,687,133568,0.5,78.7,60,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
145,433,instagram,hightech_signal_00145,Wafer Probe Exception Detector allocation is tightening as component shortages ripple through customer commitments,2025-05-21T16:30:00Z,15480,931,268,334470,0.57,74.6,34,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
146,446,threads,hightech_signal_00146,Fab operations teams are watching wafer starts for Digital Thread PLM Connector after the latest yield improvement review,2026-04-21T21:15:00Z,8087,752,79,11117,0.56,70.6,11,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
147,459,tiktok,hightech_signal_00147,Supplier risk is rising for Component Shortage Scenario Lab and channel inventory buffers may not cover the next order-promising cycle,2026-04-21T14:00:00Z,4103,1268,170,155243,0.82,62.7,50,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
148,472,youtube,hightech_signal_00148,Engineering change orders changed the bill of materials assumptions for Field Quality Case Bundle during the NPI gate,2026-04-21T06:45:00Z,9098,1149,530,36162,0.8,69.6,25,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
149,5,twitter,hightech_signal_00149,Connected product telemetry for Cloud GPU Burst Reservation is showing field quality patterns that warranty analytics should triage,2026-04-20T23:30:00Z,7828,633,165,160295,0.81,61.3,4,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
150,18,instagram,hightech_signal_00150,Contract manufacturing capacity for Service Escalation Triage Pack is becoming the bottleneck for the next customer commitment wave,2026-04-20T16:15:00Z,7362,257,463,140919,0.7,58.2,40,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
151,31,threads,hightech_signal_00151,Demand volatility around Component Allocation Optimizer is pressuring allocation rules across enterprise buyer regions,2025-09-10T16:30:00Z,824,643,291,166554,0.7,53,16,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
152,44,tiktok,hightech_signal_00152,Service and support operations are asking for a follow-up plan on Order Promising Capacity Twin before warranty cases rise,2026-04-20T01:45:00Z,1172,806,384,170908,0.37,57.4,56,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
153,57,youtube,hightech_signal_00153,Channel Inventory Signal Pack allocation is tightening as component shortages ripple through customer commitments,2026-04-19T18:30:00Z,1953,124,333,261214,0.73,73.1,31,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
154,70,twitter,hightech_signal_00154,Fab operations teams are watching wafer starts for AI Accelerator Module after the latest yield improvement review,2026-04-19T11:15:00Z,1014,253,390,157452,0.86,64.7,8,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
155,83,instagram,hightech_signal_00155,Supplier risk is rising for Fab Operations Runbook Seat and channel inventory buffers may not cover the next order-promising cycle,2026-04-19T04:00:00Z,9265,2478,494,197557,0.87,75.8,46,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
156,96,threads,hightech_signal_00156,Engineering change orders changed the bill of materials assumptions for Contract Manufacturing Capacity Pack during the NPI gate,2026-04-18T20:45:00Z,9338,2246,461,68461,0.74,79.2,22,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
157,109,tiktok,hightech_signal_00157,Connected product telemetry for Private 5G Factory Starter Pack is showing field quality patterns that warranty analytics should triage,2025-12-31T16:30:00Z,13000,826,683,227670,0.44,86.4,2,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
158,122,youtube,hightech_signal_00158,Contract manufacturing capacity for Supplier Qualification Evidence Vault is becoming the bottleneck for the next customer commitment wave,2026-04-18T06:15:00Z,3398,898,58,177152,0.35,63.4,37,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
159,135,twitter,hightech_signal_00159,Demand volatility around Engineering Change Order Copilot is pressuring allocation rules across enterprise buyer regions,2026-04-17T23:00:00Z,10279,150,650,84557,0.77,99,13,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
160,148,instagram,hightech_signal_00160,Service and support operations are asking for a follow-up plan on Field Failure Pattern Detector before warranty cases rise,2026-04-17T15:45:00Z,11823,1827,50,31783,0.68,94.4,52,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
161,161,threads,hightech_signal_00161,Fab Queue Digital Twin allocation is tightening as component shortages ripple through customer commitments,2026-04-17T08:30:00Z,2073,131,312,91287,0.87,73.3,27,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
162,174,tiktok,hightech_signal_00162,Fab operations teams are watching wafer starts for Autonomous Test Cell Controller after the latest yield improvement review,2026-04-17T01:15:00Z,7231,2536,784,214062,0.36,83.1,5,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
163,187,youtube,hightech_signal_00163,Supplier risk is rising for Factory Line Quality Camera and channel inventory buffers may not cover the next order-promising cycle,2025-05-23T16:30:00Z,5635,1970,99,133739,0.89,65.1,43,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
164,200,twitter,hightech_signal_00164,Engineering change orders changed the bill of materials assumptions for Warranty Escape Detector during the NPI gate,2026-04-16T10:45:00Z,15114,2158,161,103982,0.87,94.6,18,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
165,213,instagram,hightech_signal_00165,Connected product telemetry for Wafer Starts Commit Planner is showing field quality patterns that warranty analytics should triage,2026-04-16T03:30:00Z,3736,2469,611,186337,0.67,76.4,59,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
166,226,threads,hightech_signal_00166,Contract manufacturing capacity for Silicon Lot Genealogy Viewer is becoming the bottleneck for the next customer commitment wave,2026-04-15T20:15:00Z,11979,588,143,184075,0.86,70,33,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
167,239,tiktok,hightech_signal_00167,Demand volatility around Developer Portal Premium Seat is pressuring allocation rules across enterprise buyer regions,2026-04-15T13:00:00Z,14406,2782,480,93774,0.76,81.2,10,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
168,252,youtube,hightech_signal_00168,Service and support operations are asking for a follow-up plan on Customer Promise Allocation API before warranty cases rise,2026-04-15T05:45:00Z,12659,1267,448,287912,0.34,67,49,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
169,265,twitter,hightech_signal_00169,Customer Commitment Console allocation is tightening as component shortages ripple through customer commitments,2025-09-12T16:30:00Z,6679,655,83,47056,0.61,50.9,24,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
170,278,instagram,hightech_signal_00170,Fab operations teams are watching wafer starts for Secure Device Fleet Manager after the latest yield improvement review,2026-04-14T15:15:00Z,6229,949,169,142835,0.53,48.8,3,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
