post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
125,280,tiktok,ext_tiktok_00000125,Critical component shortage advisory raised for Autologous Cell Therapy Lot; GeneNova Therapeutics lead times may extend this week,2026-04-29T18:33:04Z,1546,552,973,68974,0.289,47.01,,rising,,2026-05-13T09:49:19Z
126,111,instagram,ext_instagram_00000126,Trial sites are increasing demand for diagnostic kits and sample logistics,2026-05-06T17:56:29Z,903,73,47,4746,0.021,22.18,,normal,,2026-05-13T09:49:19Z
127,421,twitter,ext_twitter_00000127,Allocation notice issued for Randomization Label Pack; TrialPath CRO prioritizing enrolled trial sites first,2026-05-13T08:39:18Z,377,8,39,7552,0.06,22.05,,normal,,2026-05-13T09:49:19Z
128,91,instagram,ext_instagram_00000128,Temperature excursion reviews are pending for biologics and cell therapy shipments,2026-05-01T13:01:25Z,610,2,2,14212,0.111,23.04,,normal,,2026-05-13T09:49:19Z
129,179,youtube,ext_youtube_00000129,Temperature excursion warning updated for qPCR Respiratory Panel; verify release hold before receiving BioPure Diagnostics lots,2026-04-23T16:49:45Z,22534,4799,3979,796072,0.081,76.99,,viral,,2026-05-13T09:49:19Z
130,354,instagram,ext_instagram_00000130,Port congestion signal may delay ImmunoWorks Biologics High-Concentration Formulation Buffer; cold-chain routing needs updated ETA,2026-05-13T09:48:01Z,717,57,20,18471,0.135,23.7,,normal,,2026-05-13T09:49:19Z
131,2,tiktok,ext_tiktok_00000131,EMA review window opened for several biologics variation dossiers,2026-05-11T11:58:54Z,1901,596,798,61010,-0.499,46.83,,rising,,2026-05-13T09:49:19Z
132,426,twitter,ext_twitter_00000132,GxP desk published revised handling language for Single-Use Bioreactor Bag 500L; SterileProcess Systems sites should refresh labels,2026-04-23T03:10:55Z,7305,1577,654,66278,0.72,47.65,,rising,,2026-05-13T09:49:19Z
133,158,twitter,ext_twitter_00000133,FDA safety update references downstream use of FDA IND Submission Pack; SafeGx Quality Labs compliance packet under review,2026-05-09T21:28:57Z,352,68,44,10190,-0.184,22.61,,normal,,2026-05-13T09:49:19Z
134,318,threads,ext_threads_00000134,Manufacturer quality note: SterileProcess Systems reported tighter specifications for Sterile Connector Assembly effective next batch,2026-05-08T05:48:09Z,28,78,15,6405,0.628,21.14,,normal,,2026-05-13T09:49:19Z
135,13,twitter,ext_twitter_00000135,Air freight capacity watch added for GLP Toxicology Study Kit; PreClinix Research shipments through hub corridor need monitoring,2026-05-03T18:24:02Z,366,43,28,18746,0.498,23.28,,normal,,2026-05-13T09:49:19Z
136,58,twitter,ext_twitter_00000136,Critical inventory advisory opened for ImmunoWorks Biologics High-Concentration Formulation Buffer; replenish regional cold-chain sites,2026-05-01T07:36:05Z,1549,549,905,130377,0.135,47.8,,rising,,2026-05-13T09:49:19Z
137,134,youtube,ext_youtube_00000137,Vaccine safety desk highlights GLP Toxicology Study Kit; PreClinix Research availability could tighten next month,2026-05-11T13:24:59Z,814,22,23,15713,0.286,23.52,,normal,,2026-05-13T09:49:19Z
138,291,twitter,ext_twitter_00000138,Companion diagnostics bulletin notes elevated demand for Sterile Fill Finish Batch Slot; VitaCore Therapeutics allocation score rising,2026-05-09T09:38:02Z,325,18,39,18422,0.693,23.15,,normal,,2026-05-13T09:49:19Z
139,377,youtube,ext_youtube_00000139,Device engineering flagged substitute review for Continuous Bioprocess Sensor Set; BioCatalyst Analytics technical file updated,2026-05-08T21:38:00Z,966,76,28,6222,0.668,22.54,,normal,,2026-05-13T09:49:19Z
140,1,instagram,ext_instagram_00000140,Customs hold advisory mentions Peptide Partners Peptide Intermediate Batch; import documentation review required,2026-05-12T00:49:29Z,493,95,18,920,0.592,19.63,,normal,,2026-05-13T09:49:19Z
141,74,youtube,ext_youtube_00000141,ColdChainOps escalated Sodium Chloride USP Buffer Component; verify temperature profile and packaging before next LabGrade Connect shipment,2026-05-07T21:31:20Z,7877,1360,222,26515,0.581,46.37,,rising,,2026-05-13T09:49:19Z
142,39,youtube,ext_youtube_00000142,Market access desk reports payer coverage movement for Sterile WFI Vial Batch; WFI Direct quotes expiring faster,2026-05-10T23:35:26Z,6081,1910,103,158707,-0.161,48.62,,rising,,2026-05-13T09:49:19Z
143,152,tiktok,ext_tiktok_00000143,Manufacturer onboarding alert: secondary source needed for PreClinix Research Bioanalytical Plasma Sample Set due to capacity risk,2026-05-10T03:31:04Z,223,20,11,12368,0.617,22.22,,normal,,2026-05-13T09:49:19Z
144,25,threads,ext_threads_00000144,Regulatory review queue added Specialty Amine API Intermediate; SpecBio Exchange certificate of analysis requested,2026-04-17T08:16:59Z,9284,755,855,187992,-0.011,49.07,,rising,,2026-05-13T09:49:19Z
145,412,youtube,ext_youtube_00000145,Manufacturer quality desk flagged more out-of-specification investigations than normal,2026-05-06T04:37:25Z,298,4,49,1593,0.146,19.92,,normal,,2026-05-13T09:49:19Z
146,173,twitter,ext_twitter_00000146,PortSupply signal shows longer dwell time for Stability Study Sample Set; reroute VitaCore Therapeutics orders where possible,2026-05-06T21:07:49Z,513,90,20,8718,0.628,22.57,,normal,,2026-05-13T09:49:19Z
147,455,tiktok,ext_tiktok_00000147,Safety desk published compatibility matrix update for Medical-Grade Resin Cartridge; quarantine suspect lots from MedPropel Devices,2026-05-11T01:49:38Z,19602,7179,2279,972404,0.426,77.18,,viral,,2026-05-13T09:49:19Z
148,4,youtube,ext_youtube_00000148,Forecast model detected signal cluster around GreenLab Reagents Recyclable Cold Pack Set; expected demand multiplier increasing,2026-05-07T04:50:59Z,407,66,2,13441,0.096,22.86,,normal,,2026-05-13T09:49:19Z
149,106,instagram,ext_instagram_00000149,Clinical supply desk requests allocation review for PK Sampling Visit Pack; PreClinix Research confidence changed,2026-05-04T22:10:24Z,765,6,35,13050,0.276,23.24,,normal,,2026-05-13T09:49:19Z
150,88,twitter,ext_twitter_00000150,FDA inspection signal mentions Cryopreserved Dose Shipper from GeneNova Therapeutics; quality team requested lot genealogy review,2026-05-10T13:18:36Z,335,65,17,6543,0.704,21.87,,normal,,2026-05-13T09:49:19Z
151,233,twitter,ext_twitter_00000151,EMA variation update references Medical-Grade Silicone Tubing; SiliconeWorks Medical release plan should be reviewed,2026-04-16T13:55:16Z,130,58,7,12809,0.169,22.18,,normal,,2026-05-13T09:49:19Z
152,184,youtube,ext_youtube_00000152,Pharmacovigilance intake volume is rising across marketed therapies,2026-05-08T15:42:38Z,38761,12248,7828,329590,-0.267,76.43,,viral,,2026-05-13T09:49:19Z
153,202,tiktok,ext_tiktok_00000153,Cold-chain lane exception affects inbound GLP Toxicology Study Kit; PreClinix Research shipments may need alternate routes,2026-05-07T12:34:10Z,528,31,42,12307,-0.032,22.98,,normal,,2026-05-13T09:49:19Z
154,176,instagram,ext_instagram_00000154,Single-use component availability tightened after a supplier capacity outage,2026-05-12T19:30:57Z,8483,421,162,131581,0.269,48.34,,rising,,2026-05-13T09:49:19Z
155,380,tiktok,ext_tiktok_00000155,Critical component shortage advisory raised for FDA IND Submission Pack; SafeGx Quality Labs lead times may extend this week,2026-05-11T19:09:35Z,7359,1064,860,176435,0.214,48.9,,rising,,2026-05-13T09:49:19Z
156,402,youtube,ext_youtube_00000156,Out-of-specification trend opened for CryoGrade Logistics Cryogenic Dewar Validation Pack; QA teams should inspect recent lots,2026-05-12T04:35:24Z,71,38,10,3373,0.549,20.08,,normal,,2026-05-13T09:49:19Z
157,448,threads,ext_threads_00000157,Allocation notice issued for Medical-Grade Silicone Tubing; SiliconeWorks Medical prioritizing enrolled trial sites first,2026-05-11T19:43:16Z,4765,1588,980,67608,0.316,47.56,,rising,,2026-05-13T09:49:19Z
158,337,youtube,ext_youtube_00000158,New manufacturer qualification started for GreenLab Reagents Recyclable Cold Pack Set; risk team tracking certificates,2026-05-12T09:07:34Z,3448,1387,459,197526,0.43,48.65,,rising,,2026-05-13T09:49:19Z
159,409,instagram,ext_instagram_00000159,Port dwell time is rising for regulated clinical supply containers,2026-04-30T03:59:06Z,362,36,13,1580,-0.23,19.95,,normal,,2026-05-13T09:49:19Z
160,130,threads,ext_threads_00000160,Port congestion signal may delay CryoGrade Logistics Dry Ice Replenishment Service; cold-chain routing needs updated ETA,2026-04-18T10:31:48Z,3038,397,315,97140,0.281,47.32,,rising,,2026-05-13T09:49:19Z
161,238,twitter,ext_twitter_00000161,EMA review window opened for several biologics variation dossiers,2026-05-12T15:33:45Z,1869,1103,652,159426,0.015,48.17,,rising,,2026-05-13T09:49:19Z
162,9,youtube,ext_youtube_00000162,GxP desk published revised handling language for Bioanalytical Plasma Sample Set; PreClinix Research sites should refresh labels,2026-05-12T22:12:42Z,462,94,6,622,-0.038,19.03,,normal,,2026-05-13T09:49:19Z
163,4,youtube,ext_youtube_00000163,Cold-chain routing desk reports new lane restrictions near a major airport hub,2026-05-12T14:41:09Z,1877,232,385,143740,-0.371,47.56,,rising,,2026-05-13T09:49:19Z
164,5,threads,ext_threads_00000164,Manufacturer quality note: AdhesiveOne Medical reported tighter specifications for Device Adhesive Biocompatibility Lot effective next batch,2026-04-19T09:41:26Z,825,28,38,15167,-0.173,23.54,,normal,,2026-05-13T09:49:19Z
165,336,twitter,ext_twitter_00000165,Air freight capacity watch added for PK Sampling Visit Pack; PreClinix Research shipments through hub corridor need monitoring,2026-05-09T00:48:03Z,8058,1969,634,168885,0.372,48.97,,rising,,2026-05-13T09:49:19Z
166,256,twitter,ext_twitter_00000166,Trial sites are increasing demand for diagnostic kits and sample logistics,2026-05-12T07:56:33Z,830,57,10,8343,0.013,22.74,,normal,,2026-05-13T09:49:19Z
167,138,twitter,ext_twitter_00000167,Vaccine safety desk highlights Clean Steam Integrity Audit; CleanSteamCare availability could tighten next month,2026-04-21T23:11:17Z,7710,527,844,20131,0.626,46.02,,rising,,2026-05-13T09:49:19Z
168,395,tiktok,ext_tiktok_00000168,Companion diagnostics bulletin notes elevated demand for Host Cell Protein Assay Kit; ImmunoWorks Biologics allocation score rising,2026-05-12T18:29:16Z,6819,897,832,75987,0.085,47.73,,rising,,2026-05-13T09:49:19Z
169,171,instagram,ext_instagram_00000169,Port dwell time is rising for regulated clinical supply containers,2026-05-13T07:09:27Z,964,28,12,4840,0.464,22.1,,normal,,2026-05-13T09:49:19Z
170,261,twitter,ext_twitter_00000170,Customs hold advisory mentions CryoGrade Logistics Cryogenic Dewar Validation Pack; import documentation review required,2026-05-13T04:15:44Z,3978,780,308,153709,0.304,48.18,,rising,,2026-05-13T09:49:19Z
171,112,tiktok,ext_tiktok_00000171,ColdChainOps escalated Viral Vector Release Panel; verify temperature profile and packaging before next GeneNova Therapeutics shipment,2026-05-07T02:34:39Z,344,23,37,12874,0.164,22.73,,normal,,2026-05-13T09:49:19Z
172,56,instagram,ext_instagram_00000172,Market access desk reports payer coverage movement for Comparator Drug Blinding Kit; TrialPath CRO quotes expiring faster,2026-04-14T17:51:08Z,470,70,38,4831,0.2,21.77,,normal,,2026-05-13T09:49:19Z
173,23,twitter,ext_twitter_00000173,Manufacturer onboarding alert: secondary source needed for AseptiCoast Aseptic Process Simulation Kit due to capacity risk,2026-05-01T17:44:54Z,571,67,6,4117,0.171,21.56,,normal,,2026-05-13T09:49:19Z
174,487,youtube,ext_youtube_00000174,Regulatory review queue added FDA IND Submission Pack; SafeGx Quality Labs certificate of analysis requested,2026-04-28T19:28:35Z,89,58,47,10619,0.422,22.16,,normal,,2026-05-13T09:49:19Z
175,149,youtube,ext_youtube_00000175,Storage temperature note changed for FDA IND Submission Pack; update receiving checklist for SafeGx Quality Labs,2026-05-10T08:22:13Z,833,31,33,9443,0.57,22.92,,normal,,2026-05-13T09:49:19Z
176,257,youtube,ext_youtube_00000176,PortSupply signal shows longer dwell time for Gamma-Irradiated Tubing Set; reroute SterileProcess Systems orders where possible,2026-04-21T13:55:56Z,3155,1354,388,159779,0.024,48.3,,rising,,2026-05-13T09:49:19Z
177,182,tiktok,ext_tiktok_00000177,Safety desk published compatibility matrix update for PK Sampling Visit Pack; quarantine suspect lots from PreClinix Research,2026-04-15T03:41:45Z,6035,1237,799,177736,0.697,48.82,,rising,,2026-05-13T09:49:19Z
178,25,threads,ext_threads_00000178,Forecast model detected signal cluster around ImmunoWorks Biologics Protein A Resin Qualification Pack; expected demand multiplier increasing,2026-05-12T08:16:53Z,651,84,13,16466,0.444,23.52,,normal,,2026-05-13T09:49:19Z
179,479,instagram,ext_instagram_00000179,Clinical supply desk requests allocation review for Tamper-Evident Carton Batch; MedPack Components confidence changed,2026-05-11T23:03:26Z,712,67,0,6662,0.229,22.33,,normal,,2026-05-13T09:49:19Z
180,289,instagram,ext_instagram_00000180,FDA inspection signal mentions Monoclonal Antibody Pilot Lot from ImmunoWorks Biologics; quality team requested lot genealogy review,2026-04-15T06:04:49Z,832,4,20,1490,0.376,20.43,,normal,,2026-05-13T09:49:19Z
181,2,tiktok,ext_tiktok_00000181,EMA variation update references Pharmacovigilance Case Pack; SafeGx Quality Labs release plan should be reviewed,2026-05-06T07:25:31Z,225,17,14,14089,0.171,22.4,,normal,,2026-05-13T09:49:19Z
182,472,youtube,ext_youtube_00000182,Protocol amendment increases demand for Peptide Intermediate Batch; Peptide Partners trial supply forecast needs refresh,2026-05-13T02:18:38Z,510,8,22,16604,0.212,23.21,,normal,,2026-05-13T09:49:19Z
183,43,twitter,ext_twitter_00000183,Cold-chain lane exception affects inbound Medical-Grade Silicone Tubing; SiliconeWorks Medical shipments may need alternate routes,2026-05-11T18:28:09Z,8479,1350,435,89437,-0.187,48.05,,rising,,2026-05-13T09:49:19Z
184,364,instagram,ext_instagram_00000184,Single-use component availability tightened after a supplier capacity outage,2026-04-15T05:01:30Z,39821,4818,6546,322508,0.443,76.2,,viral,,2026-05-13T09:49:19Z
185,456,twitter,ext_twitter_00000185,Manufacturer quality desk flagged more out-of-specification investigations than normal,2026-04-23T09:37:57Z,41925,2745,5266,631280,0.14,77,,viral,,2026-05-13T09:49:19Z
186,223,twitter,ext_twitter_00000186,Out-of-specification trend opened for ImmunoWorks Biologics Bioburden Rapid Test Cartridge; QA teams should inspect recent lots,2026-04-28T05:23:08Z,765,87,28,3965,0.568,21.81,,normal,,2026-05-13T09:49:19Z
187,283,threads,ext_threads_00000187,Vaccine allocation score rose after a regional safety bulletin,2026-05-08T05:53:45Z,9842,723,164,162402,0.599,48.77,,rising,,2026-05-13T09:49:19Z
188,413,threads,ext_threads_00000188,Temperature excursion reviews are pending for biologics and cell therapy shipments,2026-04-20T12:04:00Z,228,18,41,6006,0.104,21.51,,normal,,2026-05-13T09:49:19Z
189,422,youtube,ext_youtube_00000189,Temperature excursion warning updated for Autologous Cell Therapy Lot; verify release hold before receiving GeneNova Therapeutics lots,2026-05-12T14:30:09Z,604,86,2,10941,0.643,22.9,,normal,,2026-05-13T09:49:19Z
190,154,youtube,ext_youtube_00000190,FDA inspection observations increased for sterile manufacturing sites this week,2026-05-12T14:44:08Z,584,23,14,609,0.017,19.01,,normal,,2026-05-13T09:49:19Z
191,241,instagram,ext_instagram_00000191,Enrollment surge detected for Imported API Release Lot; PortBio Supply order book rising after protocol update,2026-05-04T00:30:23Z,685,56,22,15515,0.66,23.44,,normal,,2026-05-13T09:49:19Z
192,418,threads,ext_threads_00000192,Pharmacovigilance intake volume is rising across marketed therapies,2026-05-06T13:08:34Z,170,87,7,10500,0.053,22.19,,normal,,2026-05-13T09:49:19Z
193,344,instagram,ext_instagram_00000193,Cold-chain routing desk reports new lane restrictions near a major airport hub,2026-04-30T12:02:23Z,28,3,17,16589,-0.333,21.52,,normal,,2026-05-13T09:49:19Z
194,83,twitter,ext_twitter_00000194,Manufacturer quality note: ImmunoWorks Biologics reported tighter specifications for Host Cell Protein Assay Kit effective next batch,2026-04-29T04:18:51Z,794,72,8,3355,0.396,21.54,,normal,,2026-05-13T09:49:19Z
195,5,threads,ext_threads_00000195,Manufacturer quality desk flagged more out-of-specification investigations than normal,2026-04-22T05:07:53Z,973,64,9,7364,-0.089,22.71,,normal,,2026-05-13T09:49:19Z
196,90,threads,ext_threads_00000196,Trial sites are increasing demand for diagnostic kits and sample logistics,2026-05-11T00:44:52Z,927,56,36,17386,-0.354,23.84,,normal,,2026-05-13T09:49:19Z
197,417,youtube,ext_youtube_00000197,Vaccine allocation score rose after a regional safety bulletin,2026-05-04T12:23:38Z,3851,470,272,159667,0.28,48.11,,rising,,2026-05-13T09:49:19Z
198,259,instagram,ext_instagram_00000198,Companion diagnostics bulletin notes elevated demand for Device Adhesive Biocompatibility Lot; AdhesiveOne Medical allocation score rising,2026-05-13T09:49:14Z,201,52,24,7076,0.67,21.7,,normal,,2026-05-13T09:49:19Z
199,391,twitter,ext_twitter_00000199,Device engineering flagged substitute review for Bioanalytical Plasma Sample Set; PreClinix Research technical file updated,2026-05-01T13:16:02Z,21861,13820,4762,386896,0.255,76.37,,viral,,2026-05-13T09:49:19Z
