shipment_id,order_id,center_id,carrier,tracking_number,ship_status,distance_km,estimated_hours,ship_cost,shipped_at,delivered_at,created_at
781,781,1,Oracle Logistics Cloud,HTR00000781,preparing,2213,49.1,411.65,2026-05-05T13:30:00Z,,2026-05-05T12:30:00Z
782,782,6,Silicon Route Express,HTR00000782,packed,1249,32.2,73.28,2026-05-05T13:25:00Z,,2026-05-05T12:25:00Z
783,783,11,FabLine Freight,HTR00000783,shipped,964,33.7,366.95,2026-05-05T13:20:00Z,,2026-05-05T12:20:00Z
784,784,4,ChannelFlow Priority,HTR00000784,in_transit,1083,72.2,94.05,2026-05-05T13:15:00Z,,2026-05-05T12:15:00Z
785,785,9,Oracle Logistics Cloud,HTR00000785,out_for_delivery,1782,5.9,111.67,2026-05-05T13:10:00Z,,2026-05-05T12:10:00Z
786,786,2,Silicon Route Express,HTR00000786,preparing,2361,30.5,80.03,2026-05-05T13:05:00Z,,2026-05-05T12:05:00Z
787,787,7,FabLine Freight,HTR00000787,packed,1638,11.9,492.08,2026-05-05T13:00:00Z,,2026-05-05T12:00:00Z
788,788,12,ChannelFlow Priority,HTR00000788,delivered,2633,42.7,441.19,2026-05-05T12:55:00Z,2026-05-05T14:30:00Z,2026-05-05T11:55:00Z
789,789,5,Oracle Logistics Cloud,HTR00000789,in_transit,718,32.7,272.43,2026-05-05T12:50:00Z,,2026-05-05T11:50:00Z
790,790,10,Silicon Route Express,HTR00000790,out_for_delivery,384,63.9,414.77,2026-05-05T12:45:00Z,,2026-05-05T11:45:00Z
791,791,3,FabLine Freight,HTR00000791,preparing,626,57.6,29.54,2026-05-05T12:40:00Z,,2026-05-05T11:40:00Z
792,792,8,ChannelFlow Priority,HTR00000792,packed,1845,54.2,134.62,2026-05-05T12:35:00Z,,2026-05-05T11:35:00Z
793,793,1,Oracle Logistics Cloud,HTR00000793,shipped,1015,50.8,160.55,2026-05-05T12:30:00Z,,2026-05-05T11:30:00Z
794,794,6,Silicon Route Express,HTR00000794,in_transit,2255,23.1,328.56,2026-05-05T12:25:00Z,,2026-05-05T11:25:00Z
795,795,11,FabLine Freight,HTR00000795,out_for_delivery,2565,7.3,422.57,2026-05-05T12:20:00Z,,2026-05-05T11:20:00Z
796,796,4,ChannelFlow Priority,HTR00000796,delivered,887,23.2,214.32,2026-05-05T12:15:00Z,2026-05-05T14:30:00Z,2026-05-05T11:15:00Z
797,797,9,Oracle Logistics Cloud,HTR00000797,packed,278,27.6,294.4,2026-05-05T12:10:00Z,,2026-05-05T11:10:00Z
798,798,2,Silicon Route Express,HTR00000798,shipped,1562,61.1,479.39,2026-05-05T12:05:00Z,,2026-05-05T11:05:00Z
799,799,7,FabLine Freight,HTR00000799,in_transit,2025,19.7,185.67,2026-05-05T12:00:00Z,,2026-05-05T11:00:00Z
800,800,12,ChannelFlow Priority,HTR00000800,out_for_delivery,181,40.6,45.09,2026-05-05T11:55:00Z,,2026-05-05T10:55:00Z
801,801,5,Oracle Logistics Cloud,HTR00000801,preparing,1571,36.6,276.23,2026-05-05T11:50:00Z,,2026-05-05T10:50:00Z
802,802,10,Silicon Route Express,HTR00000802,packed,1067,56.5,365.32,2026-05-05T11:45:00Z,,2026-05-05T10:45:00Z
803,803,3,FabLine Freight,HTR00000803,shipped,1392,56.6,470.1,2026-05-05T11:40:00Z,,2026-05-05T10:40:00Z
804,804,8,ChannelFlow Priority,HTR00000804,delivered,441,56.7,59,2026-05-05T11:35:00Z,2026-05-05T14:30:00Z,2026-05-05T10:35:00Z
805,805,1,Oracle Logistics Cloud,HTR00000805,out_for_delivery,1358,49,412.99,2026-05-05T11:30:00Z,,2026-05-05T10:30:00Z
806,806,6,Silicon Route Express,HTR00000806,preparing,1147,64.2,433.15,2026-05-05T11:25:00Z,,2026-05-05T10:25:00Z
807,807,11,FabLine Freight,HTR00000807,packed,2217,43.5,134.75,2026-05-05T11:20:00Z,,2026-05-05T10:20:00Z
808,808,4,ChannelFlow Priority,HTR00000808,shipped,1606,4.3,162.79,2026-05-05T11:15:00Z,,2026-05-05T10:15:00Z
809,809,9,Oracle Logistics Cloud,HTR00000809,in_transit,945,45.4,181.98,2026-05-05T11:10:00Z,,2026-05-05T10:10:00Z
810,810,2,Silicon Route Express,HTR00000810,out_for_delivery,2635,46.8,500.76,2026-05-05T11:05:00Z,,2026-05-05T10:05:00Z
811,811,7,FabLine Freight,HTR00000811,preparing,454,38.8,480.47,2026-05-05T11:00:00Z,,2026-05-05T10:00:00Z
812,812,12,ChannelFlow Priority,HTR00000812,delivered,2566,39.7,400.1,2026-05-05T10:55:00Z,2026-05-05T14:30:00Z,2026-05-05T09:55:00Z
813,813,5,Oracle Logistics Cloud,HTR00000813,shipped,1778,18.7,246.53,2026-05-05T10:50:00Z,,2026-05-05T09:50:00Z
814,814,10,Silicon Route Express,HTR00000814,in_transit,848,42.6,463.1,2026-05-05T10:45:00Z,,2026-05-05T09:45:00Z
815,815,3,FabLine Freight,HTR00000815,out_for_delivery,187,65.1,202.95,2026-05-05T10:40:00Z,,2026-05-05T09:40:00Z
816,816,8,ChannelFlow Priority,HTR00000816,preparing,1562,28.4,403.92,2026-05-05T10:35:00Z,,2026-05-05T09:35:00Z
817,817,1,Oracle Logistics Cloud,HTR00000817,packed,2628,32.8,325.47,2026-05-05T10:30:00Z,,2026-05-05T09:30:00Z
818,818,6,Silicon Route Express,HTR00000818,shipped,2326,5.1,246.72,2026-05-05T10:25:00Z,,2026-05-05T09:25:00Z
819,819,11,FabLine Freight,HTR00000819,in_transit,719,66.2,436.74,2026-05-05T10:20:00Z,,2026-05-05T09:20:00Z
820,820,4,ChannelFlow Priority,HTR00000820,delivered,1565,72.5,101.56,2026-05-05T10:15:00Z,2026-05-05T14:15:00Z,2026-05-05T09:15:00Z
821,821,9,Oracle Logistics Cloud,HTR00000821,preparing,1958,50.5,493.52,2026-05-05T10:10:00Z,,2026-05-05T09:10:00Z
822,822,2,Silicon Route Express,HTR00000822,packed,2233,31.6,500.49,2026-05-05T10:05:00Z,,2026-05-05T09:05:00Z
823,823,7,FabLine Freight,HTR00000823,shipped,705,31.6,60.4,2026-05-05T10:00:00Z,,2026-05-05T09:00:00Z
824,824,12,ChannelFlow Priority,HTR00000824,in_transit,1750,46.5,495.56,2026-05-05T09:55:00Z,,2026-05-05T08:55:00Z
825,825,5,Oracle Logistics Cloud,HTR00000825,out_for_delivery,89,17.5,277.24,2026-05-05T09:50:00Z,,2026-05-05T08:50:00Z
826,826,10,Silicon Route Express,HTR00000826,preparing,1294,72.9,169.25,2026-05-05T09:45:00Z,,2026-05-05T08:45:00Z
827,827,3,FabLine Freight,HTR00000827,packed,625,6.1,213.01,2026-05-05T09:40:00Z,,2026-05-05T08:40:00Z
828,828,8,ChannelFlow Priority,HTR00000828,delivered,2605,73.9,260.56,2026-05-05T09:35:00Z,2026-05-05T13:35:00Z,2026-05-05T08:35:00Z
829,829,1,Oracle Logistics Cloud,HTR00000829,in_transit,931,37.9,400.01,2026-05-05T09:30:00Z,,2026-05-05T08:30:00Z
830,830,6,Silicon Route Express,HTR00000830,out_for_delivery,315,12,114.22,2026-05-05T09:25:00Z,,2026-05-05T08:25:00Z
831,831,11,FabLine Freight,HTR00000831,preparing,354,48.1,217.09,2026-05-05T09:20:00Z,,2026-05-05T08:20:00Z
832,832,4,ChannelFlow Priority,HTR00000832,packed,165,29.5,349.21,2026-05-05T09:15:00Z,,2026-05-05T08:15:00Z
833,833,9,Oracle Logistics Cloud,HTR00000833,shipped,192,43.1,182.74,2026-05-05T09:10:00Z,,2026-05-05T08:10:00Z
834,834,2,Silicon Route Express,HTR00000834,in_transit,1908,23.7,69.68,2026-05-05T09:05:00Z,,2026-05-05T08:05:00Z
835,835,7,FabLine Freight,HTR00000835,out_for_delivery,1739,48.6,314.33,2026-05-05T09:00:00Z,,2026-05-05T08:00:00Z
836,836,12,ChannelFlow Priority,HTR00000836,delivered,572,68.6,277.48,2026-05-05T08:55:00Z,2026-05-05T12:55:00Z,2026-05-05T07:55:00Z
837,837,5,Oracle Logistics Cloud,HTR00000837,packed,2018,23.5,439.36,2026-05-05T08:50:00Z,,2026-05-05T07:50:00Z
838,838,10,Silicon Route Express,HTR00000838,shipped,2475,67.6,210.86,2026-05-05T08:45:00Z,,2026-05-05T07:45:00Z
839,839,3,FabLine Freight,HTR00000839,in_transit,1954,55.7,93.65,2026-05-05T08:40:00Z,,2026-05-05T07:40:00Z
840,840,8,ChannelFlow Priority,HTR00000840,out_for_delivery,2545,41.7,473.25,2026-05-05T08:35:00Z,,2026-05-05T07:35:00Z
841,841,1,Oracle Logistics Cloud,HTR00000841,preparing,779,27.3,253.11,2026-05-05T08:30:00Z,,2026-05-05T07:30:00Z
842,842,6,Silicon Route Express,HTR00000842,packed,1921,24,57.07,2026-05-05T08:25:00Z,,2026-05-05T07:25:00Z
843,843,11,FabLine Freight,HTR00000843,shipped,458,54.9,165.71,2026-05-05T08:20:00Z,,2026-05-05T07:20:00Z
844,844,4,ChannelFlow Priority,HTR00000844,delivered,1605,31.1,165.22,2026-05-05T08:15:00Z,2026-05-05T12:15:00Z,2026-05-05T07:15:00Z
845,845,9,Oracle Logistics Cloud,HTR00000845,out_for_delivery,2239,23.7,149.13,2026-05-05T08:10:00Z,,2026-05-05T07:10:00Z
846,846,2,Silicon Route Express,HTR00000846,preparing,1150,9.3,258.08,2026-05-05T08:05:00Z,,2026-05-05T07:05:00Z
847,847,7,FabLine Freight,HTR00000847,packed,135,58.4,245.69,2026-05-05T08:00:00Z,,2026-05-05T07:00:00Z
848,848,12,ChannelFlow Priority,HTR00000848,shipped,1438,60,92.05,2026-05-05T07:55:00Z,,2026-05-05T06:55:00Z
849,849,5,Oracle Logistics Cloud,HTR00000849,in_transit,406,35.5,447.69,2026-05-05T07:50:00Z,,2026-05-05T06:50:00Z
850,850,10,Silicon Route Express,HTR00000850,out_for_delivery,832,14.7,335.13,2026-05-05T07:45:00Z,,2026-05-05T06:45:00Z
851,851,3,FabLine Freight,HTR00000851,preparing,906,26.1,483.77,2026-05-05T07:40:00Z,,2026-05-05T06:40:00Z
852,852,8,ChannelFlow Priority,HTR00000852,delivered,975,62.7,163.45,2026-05-05T07:35:00Z,2026-05-05T11:35:00Z,2026-05-05T06:35:00Z
853,853,1,Oracle Logistics Cloud,HTR00000853,shipped,2433,9.9,436.01,2026-05-05T07:30:00Z,,2026-05-05T06:30:00Z
854,854,6,Silicon Route Express,HTR00000854,in_transit,1188,40.4,452.22,2026-05-05T07:25:00Z,,2026-05-05T06:25:00Z
855,855,11,FabLine Freight,HTR00000855,out_for_delivery,422,10.1,493.49,2026-05-05T07:20:00Z,,2026-05-05T06:20:00Z
856,856,4,ChannelFlow Priority,HTR00000856,preparing,2535,9,401.04,2026-05-05T07:15:00Z,,2026-05-05T06:15:00Z
857,857,9,Oracle Logistics Cloud,HTR00000857,packed,920,67.7,501.53,2026-05-05T07:10:00Z,,2026-05-05T06:10:00Z
858,858,2,Silicon Route Express,HTR00000858,shipped,510,39.2,79.1,2026-05-05T07:05:00Z,,2026-05-05T06:05:00Z
859,859,7,FabLine Freight,HTR00000859,in_transit,668,45,323.84,2026-05-05T07:00:00Z,,2026-05-05T06:00:00Z
860,860,12,ChannelFlow Priority,HTR00000860,delivered,2327,54.6,188.91,2026-05-05T06:55:00Z,2026-05-05T10:55:00Z,2026-05-05T05:55:00Z
861,861,5,Oracle Logistics Cloud,HTR00000861,preparing,1275,9.9,59.46,2026-05-05T06:50:00Z,,2026-05-05T05:50:00Z
862,862,10,Silicon Route Express,HTR00000862,packed,447,12.9,322.51,2026-05-05T06:45:00Z,,2026-05-05T05:45:00Z
863,863,3,FabLine Freight,HTR00000863,shipped,1667,11.1,79.98,2026-05-05T06:40:00Z,,2026-05-05T05:40:00Z
864,864,8,ChannelFlow Priority,HTR00000864,in_transit,1015,4.1,77.96,2026-05-05T06:35:00Z,,2026-05-05T05:35:00Z
865,865,1,Oracle Logistics Cloud,HTR00000865,out_for_delivery,489,55.4,50.52,2026-05-05T06:30:00Z,,2026-05-05T05:30:00Z
866,866,6,Silicon Route Express,HTR00000866,preparing,1098,60.8,326.32,2026-05-05T06:25:00Z,,2026-05-05T05:25:00Z
867,867,11,FabLine Freight,HTR00000867,packed,2252,27.5,209.35,2026-05-05T06:20:00Z,,2026-05-05T05:20:00Z
868,868,4,ChannelFlow Priority,HTR00000868,delivered,285,61.4,488.84,2026-05-05T06:15:00Z,2026-05-05T10:15:00Z,2026-05-05T05:15:00Z
869,869,9,Oracle Logistics Cloud,HTR00000869,in_transit,1739,26.5,130.61,2026-05-05T06:10:00Z,,2026-05-05T05:10:00Z
870,870,2,Silicon Route Express,HTR00000870,out_for_delivery,1625,36.4,74.49,2026-05-05T06:05:00Z,,2026-05-05T05:05:00Z
871,871,7,FabLine Freight,HTR00000871,preparing,1412,54.9,393.22,2026-05-05T06:00:00Z,,2026-05-05T05:00:00Z
872,872,12,ChannelFlow Priority,HTR00000872,packed,1311,65.1,367.53,2026-05-05T05:55:00Z,,2026-05-05T04:55:00Z
873,873,5,Oracle Logistics Cloud,HTR00000873,shipped,1642,5.8,84.48,2026-05-05T05:50:00Z,,2026-05-05T04:50:00Z
874,874,10,Silicon Route Express,HTR00000874,in_transit,1830,4.4,77.19,2026-05-05T05:45:00Z,,2026-05-05T04:45:00Z
875,875,3,FabLine Freight,HTR00000875,out_for_delivery,2651,15.4,336.88,2026-05-05T05:40:00Z,,2026-05-05T04:40:00Z
876,876,8,ChannelFlow Priority,HTR00000876,delivered,1176,44,125.31,2026-05-05T05:35:00Z,2026-05-05T09:35:00Z,2026-05-05T04:35:00Z
877,877,1,Oracle Logistics Cloud,HTR00000877,packed,370,23.6,142.54,2026-05-05T05:30:00Z,,2026-05-05T04:30:00Z
878,878,6,Silicon Route Express,HTR00000878,shipped,1672,27.3,50.95,2026-05-05T05:25:00Z,,2026-05-05T04:25:00Z
879,879,11,FabLine Freight,HTR00000879,in_transit,180,49.5,394.62,2026-05-05T05:20:00Z,,2026-05-05T04:20:00Z
880,880,4,ChannelFlow Priority,HTR00000880,out_for_delivery,2330,24.7,415.5,2026-05-05T05:15:00Z,,2026-05-05T04:15:00Z
881,881,9,Oracle Logistics Cloud,HTR00000881,preparing,330,51.6,406.97,2026-05-05T05:10:00Z,,2026-05-05T04:10:00Z
882,882,2,Silicon Route Express,HTR00000882,packed,1237,20.9,412.9,2026-05-05T05:05:00Z,,2026-05-05T04:05:00Z
883,883,7,FabLine Freight,HTR00000883,shipped,2618,57,281.89,2026-05-05T05:00:00Z,,2026-05-05T04:00:00Z
884,884,12,ChannelFlow Priority,HTR00000884,delivered,2519,51.8,244.75,2026-05-05T04:55:00Z,2026-05-05T08:55:00Z,2026-05-05T03:55:00Z
885,885,5,Oracle Logistics Cloud,HTR00000885,out_for_delivery,705,49.5,111.55,2026-05-05T04:50:00Z,,2026-05-05T03:50:00Z
886,886,10,Silicon Route Express,HTR00000886,preparing,1157,65.5,28.56,2026-05-05T04:45:00Z,,2026-05-05T03:45:00Z
887,887,3,FabLine Freight,HTR00000887,packed,1436,71.9,476.16,2026-05-05T04:40:00Z,,2026-05-05T03:40:00Z
888,888,8,ChannelFlow Priority,HTR00000888,shipped,1486,35.8,200.24,2026-05-05T04:35:00Z,,2026-05-05T03:35:00Z
889,889,1,Oracle Logistics Cloud,HTR00000889,in_transit,298,75.4,213.47,2026-05-05T04:30:00Z,,2026-05-05T03:30:00Z
890,890,6,Silicon Route Express,HTR00000890,out_for_delivery,1167,56.6,366.46,2026-05-05T04:25:00Z,,2026-05-05T03:25:00Z
891,891,11,FabLine Freight,HTR00000891,preparing,1769,40.8,464.48,2026-05-05T04:20:00Z,,2026-05-05T03:20:00Z
892,892,4,ChannelFlow Priority,HTR00000892,delivered,2381,11.3,153.09,2026-05-05T04:15:00Z,2026-05-05T08:15:00Z,2026-05-05T03:15:00Z
893,893,9,Oracle Logistics Cloud,HTR00000893,shipped,686,50.8,433.76,2026-05-05T04:10:00Z,,2026-05-05T03:10:00Z
894,894,2,Silicon Route Express,HTR00000894,in_transit,796,25.4,39.45,2026-05-05T04:05:00Z,,2026-05-05T03:05:00Z
895,895,7,FabLine Freight,HTR00000895,out_for_delivery,2587,21,474.95,2026-05-05T04:00:00Z,,2026-05-05T03:00:00Z
896,896,12,ChannelFlow Priority,HTR00000896,preparing,2068,5.6,495.61,2026-05-05T03:55:00Z,,2026-05-05T02:55:00Z
897,897,5,Oracle Logistics Cloud,HTR00000897,packed,1228,35.6,87.97,2026-05-05T03:50:00Z,,2026-05-05T02:50:00Z
898,898,10,Silicon Route Express,HTR00000898,shipped,1959,4.1,262.08,2026-05-05T03:45:00Z,,2026-05-05T02:45:00Z
899,899,3,FabLine Freight,HTR00000899,in_transit,1245,56.7,199.79,2026-05-05T03:40:00Z,,2026-05-05T02:40:00Z
900,900,8,ChannelFlow Priority,HTR00000900,delivered,2544,20.1,191.5,2026-05-05T03:35:00Z,2026-05-05T07:35:00Z,2026-05-05T02:35:00Z
901,901,1,Oracle Logistics Cloud,HTR00000901,preparing,1389,47.5,81.36,2026-05-05T03:30:00Z,,2026-05-05T02:30:00Z
902,902,6,Silicon Route Express,HTR00000902,packed,434,20.3,165.05,2026-05-05T03:25:00Z,,2026-05-05T02:25:00Z
903,903,11,FabLine Freight,HTR00000903,shipped,2396,33.5,492.54,2026-05-05T03:20:00Z,,2026-05-05T02:20:00Z
904,904,4,ChannelFlow Priority,HTR00000904,in_transit,281,42.8,245.28,2026-05-05T03:15:00Z,,2026-05-05T02:15:00Z
905,905,9,Oracle Logistics Cloud,HTR00000905,out_for_delivery,2578,52.5,153.48,2026-05-05T03:10:00Z,,2026-05-05T02:10:00Z
906,906,2,Silicon Route Express,HTR00000906,preparing,1919,10.9,333.83,2026-05-05T03:05:00Z,,2026-05-05T02:05:00Z
907,907,7,FabLine Freight,HTR00000907,packed,724,45.2,102.78,2026-05-05T03:00:00Z,,2026-05-05T02:00:00Z
908,908,12,ChannelFlow Priority,HTR00000908,delivered,1225,58.7,378.67,2026-05-05T02:55:00Z,2026-05-05T06:55:00Z,2026-05-05T01:55:00Z
909,909,5,Oracle Logistics Cloud,HTR00000909,in_transit,2034,75.4,261.12,2026-05-05T02:50:00Z,,2026-05-05T01:50:00Z
910,910,10,Silicon Route Express,HTR00000910,out_for_delivery,2199,25.8,301.43,2026-05-05T02:45:00Z,,2026-05-05T01:45:00Z
911,911,3,FabLine Freight,HTR00000911,preparing,1607,71.1,302.72,2026-05-05T02:40:00Z,,2026-05-05T01:40:00Z
912,912,8,ChannelFlow Priority,HTR00000912,packed,1314,72.5,26.18,2026-05-05T02:35:00Z,,2026-05-05T01:35:00Z
913,913,1,Oracle Logistics Cloud,HTR00000913,shipped,2199,38.5,47.28,2026-05-05T02:30:00Z,,2026-05-05T01:30:00Z
914,914,6,Silicon Route Express,HTR00000914,in_transit,1639,22.6,104.52,2026-05-05T02:25:00Z,,2026-05-05T01:25:00Z
915,915,11,FabLine Freight,HTR00000915,out_for_delivery,295,18.4,227.24,2026-05-05T02:20:00Z,,2026-05-05T01:20:00Z
916,916,4,ChannelFlow Priority,HTR00000916,delivered,2632,37.9,177.26,2026-05-05T02:15:00Z,2026-05-05T06:15:00Z,2026-05-05T01:15:00Z
917,917,9,Oracle Logistics Cloud,HTR00000917,packed,1433,48.4,262.25,2026-05-05T02:10:00Z,,2026-05-05T01:10:00Z
918,918,2,Silicon Route Express,HTR00000918,shipped,92,32.2,419.8,2026-05-05T02:05:00Z,,2026-05-05T01:05:00Z
919,919,7,FabLine Freight,HTR00000919,in_transit,1505,22,136.14,2026-05-05T02:00:00Z,,2026-05-05T01:00:00Z
920,920,12,ChannelFlow Priority,HTR00000920,out_for_delivery,1549,36.5,463.49,2026-05-05T01:55:00Z,,2026-05-05T00:55:00Z
921,921,5,Oracle Logistics Cloud,HTR00000921,preparing,1742,53.8,441.42,2026-05-05T01:50:00Z,,2026-05-05T00:50:00Z
922,922,10,Silicon Route Express,HTR00000922,packed,1806,48.1,387.51,2026-05-05T01:45:00Z,,2026-05-05T00:45:00Z
923,923,3,FabLine Freight,HTR00000923,shipped,1689,5.7,371.01,2026-05-05T01:40:00Z,,2026-05-05T00:40:00Z
924,924,8,ChannelFlow Priority,HTR00000924,delivered,1648,71.3,113.7,2026-05-05T01:35:00Z,2026-05-05T05:35:00Z,2026-05-05T00:35:00Z
925,925,1,Oracle Logistics Cloud,HTR00000925,out_for_delivery,316,16.9,487.9,2026-05-05T01:30:00Z,,2026-05-05T00:30:00Z
926,926,6,Silicon Route Express,HTR00000926,preparing,116,49.2,164.88,2026-05-05T01:25:00Z,,2026-05-05T00:25:00Z
927,927,11,FabLine Freight,HTR00000927,packed,889,21.5,160.18,2026-05-05T01:20:00Z,,2026-05-05T00:20:00Z
928,928,4,ChannelFlow Priority,HTR00000928,shipped,1354,71.9,196.46,2026-05-05T01:15:00Z,,2026-05-05T00:15:00Z
929,929,9,Oracle Logistics Cloud,HTR00000929,in_transit,1291,71.8,360.77,2026-05-05T01:10:00Z,,2026-05-05T00:10:00Z
930,930,2,Silicon Route Express,HTR00000930,out_for_delivery,2461,30.3,423.67,2026-05-05T01:05:00Z,,2026-05-05T00:05:00Z
931,931,7,FabLine Freight,HTR00000931,preparing,1316,49.7,82.4,2026-05-05T01:00:00Z,,2026-05-05T00:00:00Z
932,932,12,ChannelFlow Priority,HTR00000932,delivered,549,72.5,109.21,2026-05-05T00:55:00Z,2026-05-05T04:55:00Z,2026-05-04T23:55:00Z
933,933,5,Oracle Logistics Cloud,HTR00000933,shipped,1275,63.5,60.53,2026-05-05T00:50:00Z,,2026-05-04T23:50:00Z
934,934,10,Silicon Route Express,HTR00000934,in_transit,1472,68.8,126.36,2026-05-05T00:45:00Z,,2026-05-04T23:45:00Z
935,935,3,FabLine Freight,HTR00000935,out_for_delivery,1558,70.7,471.65,2026-05-05T00:40:00Z,,2026-05-04T23:40:00Z
936,936,8,ChannelFlow Priority,HTR00000936,preparing,1865,22.1,195.73,2026-05-05T00:35:00Z,,2026-05-04T23:35:00Z
937,937,1,Oracle Logistics Cloud,HTR00000937,packed,588,29,455.26,2026-05-05T00:30:00Z,,2026-05-04T23:30:00Z
938,938,6,Silicon Route Express,HTR00000938,shipped,1658,5,234.35,2026-05-05T00:25:00Z,,2026-05-04T23:25:00Z
939,939,11,FabLine Freight,HTR00000939,in_transit,2345,71.2,192.28,2026-05-05T00:20:00Z,,2026-05-04T23:20:00Z
940,940,4,ChannelFlow Priority,HTR00000940,delivered,489,20.3,146.27,2026-05-05T00:15:00Z,2026-05-05T04:15:00Z,2026-05-04T23:15:00Z
941,941,9,Oracle Logistics Cloud,HTR00000941,preparing,1045,12.3,327.21,2026-05-05T00:10:00Z,,2026-05-04T23:10:00Z
942,942,2,Silicon Route Express,HTR00000942,packed,1120,65.3,408.27,2026-05-05T00:05:00Z,,2026-05-04T23:05:00Z
943,943,7,FabLine Freight,HTR00000943,shipped,545,28.6,356,2026-05-05T00:00:00Z,,2026-05-04T23:00:00Z
944,944,12,ChannelFlow Priority,HTR00000944,in_transit,1500,58.5,45.81,2026-05-04T23:55:00Z,,2026-05-04T22:55:00Z
945,945,5,Oracle Logistics Cloud,HTR00000945,out_for_delivery,375,55.3,440.35,2026-05-04T23:50:00Z,,2026-05-04T22:50:00Z
946,946,10,Silicon Route Express,HTR00000946,preparing,2345,21,54.18,2026-05-04T23:45:00Z,,2026-05-04T22:45:00Z
947,947,3,FabLine Freight,HTR00000947,packed,1746,51,173.88,2026-05-04T23:40:00Z,,2026-05-04T22:40:00Z
948,948,8,ChannelFlow Priority,HTR00000948,delivered,1220,23.5,160.04,2026-05-04T23:35:00Z,2026-05-05T03:35:00Z,2026-05-04T22:35:00Z
949,949,1,Oracle Logistics Cloud,HTR00000949,in_transit,672,49.1,120.67,2026-05-04T23:30:00Z,,2026-05-04T22:30:00Z
950,950,6,Silicon Route Express,HTR00000950,out_for_delivery,822,74.8,161.43,2026-05-04T23:25:00Z,,2026-05-04T22:25:00Z
951,951,11,FabLine Freight,HTR00000951,preparing,975,45.6,304.74,2026-05-04T23:20:00Z,,2026-05-04T22:20:00Z
952,952,4,ChannelFlow Priority,HTR00000952,packed,470,45.6,461.07,2026-05-04T23:15:00Z,,2026-05-04T22:15:00Z
953,953,9,Oracle Logistics Cloud,HTR00000953,shipped,1991,57.1,148.3,2026-05-04T23:10:00Z,,2026-05-04T22:10:00Z
954,954,2,Silicon Route Express,HTR00000954,in_transit,2332,68.9,185.18,2026-05-04T23:05:00Z,,2026-05-04T22:05:00Z
955,955,7,FabLine Freight,HTR00000955,out_for_delivery,2178,37.3,383.67,2026-05-04T23:00:00Z,,2026-05-04T22:00:00Z
956,956,12,ChannelFlow Priority,HTR00000956,delivered,584,43.2,410.92,2026-05-04T22:55:00Z,2026-05-05T02:55:00Z,2026-05-04T21:55:00Z
957,957,5,Oracle Logistics Cloud,HTR00000957,packed,1706,58.1,460.58,2026-05-04T22:50:00Z,,2026-05-04T21:50:00Z
958,958,10,Silicon Route Express,HTR00000958,shipped,379,28.8,131.95,2026-05-04T22:45:00Z,,2026-05-04T21:45:00Z
959,959,3,FabLine Freight,HTR00000959,in_transit,297,33,52.36,2026-05-04T22:40:00Z,,2026-05-04T21:40:00Z
960,960,8,ChannelFlow Priority,HTR00000960,out_for_delivery,2339,16.3,147.8,2026-05-04T22:35:00Z,,2026-05-04T21:35:00Z
961,961,1,Oracle Logistics Cloud,HTR00000961,preparing,918,14.4,492.59,2026-05-04T22:30:00Z,,2026-05-04T21:30:00Z
962,962,6,Silicon Route Express,HTR00000962,packed,534,40.8,346.82,2026-05-04T22:25:00Z,,2026-05-04T21:25:00Z
963,963,11,FabLine Freight,HTR00000963,shipped,177,34.2,69.76,2026-05-04T22:20:00Z,,2026-05-04T21:20:00Z
964,964,4,ChannelFlow Priority,HTR00000964,delivered,2295,38.4,215.93,2026-05-04T22:15:00Z,2026-05-05T02:15:00Z,2026-05-04T21:15:00Z
965,965,9,Oracle Logistics Cloud,HTR00000965,out_for_delivery,1561,46,71.59,2026-05-04T22:10:00Z,,2026-05-04T21:10:00Z
966,966,2,Silicon Route Express,HTR00000966,preparing,1665,31.2,63.87,2026-05-04T22:05:00Z,,2026-05-04T21:05:00Z
967,967,7,FabLine Freight,HTR00000967,packed,2383,17,370.5,2026-05-04T22:00:00Z,,2026-05-04T21:00:00Z
968,968,12,ChannelFlow Priority,HTR00000968,shipped,322,29.8,312.12,2026-05-04T21:55:00Z,,2026-05-04T20:55:00Z
969,969,5,Oracle Logistics Cloud,HTR00000969,in_transit,293,7.5,364.77,2026-05-04T21:50:00Z,,2026-05-04T20:50:00Z
970,970,10,Silicon Route Express,HTR00000970,out_for_delivery,1180,36.6,282.37,2026-05-04T21:45:00Z,,2026-05-04T20:45:00Z
971,971,3,FabLine Freight,HTR00000971,preparing,253,59.5,310.33,2026-05-04T21:40:00Z,,2026-05-04T20:40:00Z
972,972,8,ChannelFlow Priority,HTR00000972,delivered,1554,10.8,438.79,2026-05-04T21:35:00Z,2026-05-05T01:35:00Z,2026-05-04T20:35:00Z
973,973,1,Oracle Logistics Cloud,HTR00000973,shipped,2441,40.2,421.84,2026-05-04T21:30:00Z,,2026-05-04T20:30:00Z
974,974,6,Silicon Route Express,HTR00000974,in_transit,1663,28.1,82.89,2026-05-04T21:25:00Z,,2026-05-04T20:25:00Z
975,975,11,FabLine Freight,HTR00000975,out_for_delivery,1356,48.3,206.66,2026-05-04T21:20:00Z,,2026-05-04T20:20:00Z
