forecast_id,product_id,region,forecast_date,predicted_demand,confidence_low,confidence_high,social_factor,model_version,explanation,created_at
334,1,Northeast Corridor,2026-05-17,378,285,448,2.06,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
335,1,Northeast Corridor,2026-05-18,360,297,460,1.92,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
336,1,Northeast Corridor,2026-05-19,399,309,472,2,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
337,1,Northeast Corridor,2026-05-20,433,321,484,2.13,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
338,1,Northeast Corridor,2026-05-21,431,333,496,2.45,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
339,1,Northeast Corridor,2026-05-22,435,345,508,2.25,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
340,1,Northeast Corridor,2026-05-23,407,357,520,2.34,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
341,1,Northeast Corridor,2026-05-24,420,369,532,2.34,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
342,1,Northeast Corridor,2026-05-25,470,381,544,2.53,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
343,1,Northeast Corridor,2026-05-26,456,393,556,2.82,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
344,1,Northeast Corridor,2026-05-27,518,405,568,2.9,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
345,1,Northeast Corridor,2026-05-28,513,417,580,2.69,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
346,1,Northeast Corridor,2026-05-29,493,429,592,3.1,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
347,1,Northeast Corridor,2026-05-30,542,441,604,2.84,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
348,1,Northeast Corridor,2026-05-31,528,453,616,2.9,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
349,1,Northeast Corridor,2026-06-01,511,465,628,3.17,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
350,1,Northeast Corridor,2026-06-02,580,477,640,2.97,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
351,1,Northeast Corridor,2026-06-03,563,489,652,3.17,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
352,1,Northeast Corridor,2026-06-04,593,501,664,3.41,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
353,1,Northeast Corridor,2026-06-05,608,513,676,3.4,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
354,1,Northeast Corridor,2026-06-06,576,525,688,3.66,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
355,1,Northeast Corridor,2026-06-07,600,537,700,3.7,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
356,1,Northeast Corridor,2026-06-08,607,549,712,3.71,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
357,1,Northeast Corridor,2026-06-09,665,561,724,3.69,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
358,1,Northeast Corridor,2026-06-10,624,573,736,3.83,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
359,1,Northeast Corridor,2026-06-11,697,585,748,4,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
360,1,Northeast Corridor,2026-06-12,662,597,760,3.95,transport_signal_v2,"{""model"":""transport_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_media_awareness"",""media_coverage"",""capacity_scarcity_signal""],""top_influencer"":""@transport_signal_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_access_surge"",""alert"":""pre_position_capacity_recommended""}",2026-05-13T10:00:45Z
